,cipdic5_S2,cipdic5_S3,cipdic5_S1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus bifermentans,31,361,9
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii,31,290,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus malefermentans,30,35,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus gastricus,30,312,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus coryniformis,27,246,11
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sp. CBA3605,12,24,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sp. HBUAS52074,4,36,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sp. CBA3606,2,6,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sp. D1501,2,0,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sp. BHWM-4,1,59,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus manihotivorans,26,21,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri,26,26,10
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus parabuchneri,26,93,33
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus jensenii,25,71,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus agilis,24,156,24
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fructivorans,21,24,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus iners,18,52,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus hordei,17,29,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus nenjiangensis,16,20,17
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus ginsenosidimutans,15,68,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus nagelii,14,31,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus amylolyticus,13,61,69
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paralimentarius,12,4,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus,11,4,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus amylovorus,11,44,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus buchneri,11,6,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus bombi,10,13,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus hilgardii,10,18,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus graminis,9,61,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus,9,154,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus futsaii,9,263,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus hokkaidonensis,8,31,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus johnsonii,8,11,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus alimentarius,8,4,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sakei,7,54,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus crispatus,7,1,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus rossiae,6,15,9
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paracollinoides,6,9,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus farciminis,5,17,10
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus allii,5,43,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus kunkeei,4,26,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fuchuensis,4,29,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus vaginalis,4,28,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus gasseri,4,21,22
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helsingborgensis,3,2,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paragasseri,3,1,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus brevis,3,21,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus jinshani,2,10,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus apis,2,27,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus mucosae,2,10,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidipiscis,2,48,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus pentosus,2,16,13
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus kefiri,2,1,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus oligofermentans,1,23,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acetotolerans,1,9,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus crustorum,1,17,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sanfranciscensis,1,16,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus koreensis,1,3,8
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus rhamnosus,1,15,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus damnosus,21,30,7
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus pentosaceus,19,85,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus inopinatus,10,6,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus acidilactici,3,13,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus claussenii,1,77,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae,18,161,222
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium,83,148,22
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium divergens,184,327,24
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium maltaromaticum,154,317,20
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. 17-4,87,152,7
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. CP1,29,262,26
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. PL17RED31,1,14,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium inhibens,52,192,14
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca,23,45,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca sp. H21T32,107,340,158
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca sp. PTS2502,99,35,42
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca|Jeotgalibaca dankookensis,10,106,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Marinilactibacillus|Marinilactibacillus sp. 15R,28,83,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Dolosigranulum|Dolosigranulum pigrum,10,101,5
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus viridans,492,1188,648
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus christensenii,8,138,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinae,5,34,13
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus sanguinicola,3,0,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinaeequi,1,12,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Suicoccus|Suicoccus acidiformans,26,15,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc,56,46,18
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc garlicum,53,0,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc citreum,23,7,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc mesenteroides,6,24,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc carnosum,5,4,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc pseudomesenteroides,4,7,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc suionicum,4,0,6
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc gelidum,3,6,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc lactis,3,22,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella,18,4,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella hellenica,18,52,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella cibaria,16,2,4
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella confusa,10,21,16
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella ceti,9,6,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella jogaejeotgali,9,40,7
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella paramesenteroides,5,21,2
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella sp. 26KH-42,5,37,3
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella koreensis,3,2,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella soli,2,9,9
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus kitaharae,9,2,1
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus sp. UCMA 16435,5,10,0
Bacteria|NA|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus oeni,1,0,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales,736,1507,883
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae,102,275,164
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus,299,1714,218
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius,1623,22,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus,929,40679,422
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sciuri,83,167,759
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus simulans,77,22,1340
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus haemolyticus,73,198,119
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus saprophyticus,53,30,10
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus hominis,35,139,58
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis,31,204,81
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus muscae,29,27,19
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pasteuri,25,45,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus warneri,23,19,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus succinus,23,40,23
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus caprae,22,69,40
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus schleiferi,21,55,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus cohnii,16,43,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus simiae,12,37,83
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus capitis,11,22,10
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus equorum,11,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus carnosus,9,2,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus felis,8,15,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus xylosus,8,42,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pettenkoferi,8,44,30
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus lugdunensis,4,51,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus chromogenes,4,14,13
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus agnetis,3,14,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus condimenti,3,9,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sp. M0911,2,18,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus sp. MI 10-1553,1,2,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus kloosii,2,19,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus delphini,2,9,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus hyicus,2,32,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus schweitzeri,1,5,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus nepalensis,1,12,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus,96,159,97
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus caseolyticus,36,56,50
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus sp. IME1552,11,57,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus|Macrococcus canis,4,110,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Salinicoccus|Salinicoccus halodurans,11,45,24
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Auricoccus|Auricoccus indicus,5,0,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Jeotgalicoccus|Jeotgalicoccus saudimassiliensis,2,11,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae,167,586,250
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus,653,965,914
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cereus,430,227,283
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pseudomycoides,88,67,121
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus thuringiensis,14,31,20
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cytotoxicus,8,15,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus mycoides,7,6,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus anthracis,4,13,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus luti,4,29,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus toyonensis,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus paranthracis,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus tropicus,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus subtilis,147,259,140
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus amyloliquefaciens,10,9,13
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus velezensis,9,40,8
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus licheniformis,5,2,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sonorensis,1,5,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus paralicheniformis,1,6,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. 1NLA3E,34,32,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. S3,30,26,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-22090,23,33,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-25496,15,21,5
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. Y1,5,69,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-45348,4,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. OxB-1,4,0,2
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. THAF10,4,10,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. Lzh-5,3,3,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. X1(2014),3,32,55
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. N1-1,2,34,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. FJAT-42376,1,2,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. DSL-17,1,46,6
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. N3536,1,0,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. NSP9.1,1,1,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus circulans,58,111,29
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus kochii,38,159,85
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|[Brevibacterium] frigoritolerans,32,114,70
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cohnii,31,42,27
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus altitudinis,28,16,12
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus jeotgali,15,35,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus krulwichiae,14,18,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus clausii,12,5,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus litoralis,11,3,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus horikoshii,10,6,3
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus coagulans,9,47,66
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pseudofirmus,9,5,8
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus filamentosus,9,33,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus methanolicus,6,10,10
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus ciccensis,6,25,9
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus simplex,5,8,7
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus marisflavi,5,20,1
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cellulosilyticus,4,49,0
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus gobiensis,3,6,13
Bacteria|NA|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus weihaiensis,3,24,0
